id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,147.9293739967897,405.59895833333337,137.24340552473203,34.68542043229955,263.3159787394191,1.0,1.0,131.66666666666669,186.18319546996597,53.1440259096281,31084.565681004868,1.0889720573567259,8100.0298507462685,4781.26388758577,19.34910181498955,66.0,100.0,66.0,100.0,245.53630232121637,8035.0,16155.0,0.030313012031504393,0.5902773169589325,27.40384663367729,594.059405940594,3.690944881889764,200.2350025362855,0.22362087881962847,895.421767382437,13.786724637265234,6761.714179975915,490.4510939240159,0.005089069507471293
1,270.96263039746464,221.4327485380117,153.79980487687504,129.41991409208973,225.58746504024188,0.9174311926605505,0.7706422018348624,153.33333333333337,159.47403238817364,149.94885142648718,75124.7417277823,0.05349366445432342,4259.638888888889,2483.4096854673444,20.07483956781397,35.0,100.0,35.0,100.0,237.87715917494654,4208.5,8296.0,0.05584444254076099,0.5830094405291555,32.41275377238933,327.8688524590164,7.07630616818021,620.9329315348242,1.9629038723440135,316.3338461365066,14.402293234765361,3512.0421275513777,243.8529802374625,0.09909090264423089
2,406.6587395957194,147.5438596491228,165.6983876767374,117.934293938939,237.1667094008939,1.0,0.9459459459459459,70.0,167.64289210822372,167.25717158894687,88088.61172104035,0.0020007922996607697,4152.166666666667,2380.626621122137,10.55814544303094,29.0,100.0,29.0,100.0,270.4130939494431,4171.5,7836.0,0.06512578026318222,0.5733456318682142,33.532123765003504,309.2783505154639,7.4719800747198,906.0908596962797,1.175528470300815,770.7944831522567,7.597883423185385,3366.7058812076666,443.1110210159275,-0.0
3,148.09437386569877,405.14705882352933,78.33110932080507,78.0385110344293,104.25314359153852,0.676923076923077,0.36923076923076925,23.33333333333337,73.70237070631958,82.34937837253658,19067.407817623534,-0.09635773520215968,4368.842857142857,2495.3096153378474,21.829156586883652,69.0,100.0,69.0,100.0,125.25024226885071,4397.5,8510.0,0.02866897399710139,0.5711603042114759,33.42103018827784,508.47457627118644,6.954102920723226,274.53278129691967,1.3734835637482088,199.8806454936565,15.548627075133309,3528.8664458988965,226.95678717142562,0.021692824611259785
4,97.98342199678336,612.3484848484849,51.03761509191012,12.623525824528327,17.26821399190675,0.18604651162790697,0.023255813953488372,15.0,12.209979063316977,71.86105048138026,2756.502263768829,-1.5395572845584657,4308.54347826087,2504.050014645357,15.15004787508224,45.0,100.0,45.0,100.0,184.24615177648744,4405.0,8263.0,0.04276297841860419,0.5811824871397396,32.95855889317556,357.14285714285717,7.116593523899893,312.3360825918911,0.4035201425276883,774.0284800540275,10.833752905627948,3541.244919726508,326.8714867852388,-0.0
5,353.36430391128425,169.7964376590331,124.74554642500775,107.43438390219605,196.81553687540918,0.928,0.808,80.00000000000003,139.1121766377368,108.35762353326957,47355.943121106844,0.2170113485336466,4313.424242424242,2201.6010087874547,77.4471026632856,32.0,100.0,32.0,100.0,247.0471235412386,4474.0,7507.0,0.057274014716992575,0.5104067870565185,23.93951488582848,161.72506738544473,7.616146230007616,1088.817069135965,15.98878631737293,68.09879421259696,55.639641059752215,3113.036818627531,55.949980253905586,0.0779615414697118
6,84.13180649684506,713.1666666666666,31.4549943040317,13.414175259359633,21.129097151528914,0.28205128205128205,0.02564102564102564,23.333333333333258,14.925729882354249,41.38235236013124,1940.4418148266016,-0.8857591931233058,4493.268292682927,2571.0549685332503,9.43649829120951,40.0,100.0,40.0,100.0,214.1580024187749,4493.0,8558.0,0.04766196640595021,0.5722015248277275,32.94169755670693,382.1656050955414,6.884681583476764,470.34975997944184,0.5375626874249536,874.9672754121443,6.757616785182822,3636.014526518618,538.0616631726103,-0.0
7,282.4501032346869,212.4269005847953,130.41191681854983,108.26024977912135,218.625350389253,0.944954128440367,0.8807339449541285,110.00000000000003,154.49309443031774,101.85822251835744,49437.333469896665,0.3618259575293767,4308.477272727273,2469.214435747535,46.48030340532603,43.0,100.0,43.0,100.0,195.60270602589105,4481.0,8170.0,0.04539949816239235,0.5731060603191991,32.12722385547523,333.3333333333333,7.18562874251497,736.796977133167,6.566426246655798,112.20669348238076,33.25550437790068,3491.8381879515273,105.00030756628557,0.037271394797231655
8,63.69426751592358,941.9999999999999,129.3075575689389,145.12027891516792,232.85665595430643,0.8947368421052632,0.6842105263157895,73.33333333333348,163.13336921875413,123.46266085012127,63274.44013335922,0.24201434648830208,8663.470588235294,5088.88458432247,69.5775304729493,67.0,100.0,67.0,100.0,262.5512032506387,8680.0,16962.0,0.03030554563285233,0.5873956092415211,21.977657132043543,375.0,3.5042635206167505,406.1939321534496,4.884728329840005,83.15589009773122,49.570060155929866,7196.598879626812,145.18035396747268,0.02970515441391581
9,340.4255319148936,176.25,129.70213509887319,106.44545859375663,216.1963933629436,0.9433962264150944,0.8867924528301887,93.33333333333333,152.85644363864014,101.12411574170498,48561.08267229305,0.35885802804052774,1878.3125,1042.6284553153791,78.56603733307556,15.0,100.0,15.0,100.0,233.2939490571212,1833.5,3295.0,0.12420401240854288,0.5550878542922858,58.39296691907959,319.1489361702128,17.22652885443583,48218.91572575329,308.6978570258387,156.2010057028587,57.50445117346921,1473.377558456048,25.621974097473334,283374.275266772
