id,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,triangular_index,tinn,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,csi,cvi,Modified_csi,sd1,sd2,ratio_sd2_sd1,sampen
0,243.5909090909091,21.552781203881267,13.330713746610975,2,3.076923076923077,2,3.076923076923077,13.523768250465833,249.0,159.0,0.055518361916448655,0.08847941527997534,250.3886891037756,618.5567010309278,234.375,47.92515563994861,inf,,0.5406168429293153,1.2854717475651212,0.4205591013208387,29.60518157462101,70.394818425379,1.8260885904944364,0.0,3.0487706029042885,3.6436549234886466,353.195030231184,9.49959513307318,28.962086381206163,3.0487706029042885,0.28268955084865993
1,236.5142857142857,13.207331806439107,7.856024950805697,0,0.0,0,0.0,7.868402932354338,239.0,50,0.033268193118193026,0.05584158168946228,254.47703340004176,287.08133971291863,231.66023166023166,14.429011992732663,inf,,0.33561493500931366,0.8019166364257584,0.41851599002259254,29.503790790255874,70.49620920974414,1.137531571435072,0.0,3.1579821145332314,3.205870338384933,224.9311834369571,5.638587767718105,17.806559321679636,3.1579821145332314,1.7047480922384253
2,270.2068965517241,10.774902420323242,7.913434714432908,0,0.0,0,0.0,7.959720023791217,272.0,46,0.029457871450988424,0.039876489304412205,222.3906737985678,238.0952380952381,201.34228187919464,8.655137643221439,inf,,0.22787060947539645,0.5904761293920802,0.3859099430657743,27.845239511890806,72.1547604881092,0.8183467388674766,0.0,2.48010632591875,3.1100846018549047,140.19991523629835,5.69832426866877,14.132450065861752,2.48010632591875,2.3978952727983707
3,114.16216216216216,12.337743657115174,13.14694581546312,0,0.0,15,20.54794520547945,13.160755276656989,113.0,66.0,0.11528123703511094,0.10807209169348046,531.705496360765,697.6744186046511,394.7368421052632,58.016127123475194,inf,,0.5035983259147361,1.36557991580663,0.36877982759234357,26.94223133321741,73.0577686667826,1.869178241721366,0.0,1.5730519400952576,3.343473159394959,92.65122669797356,9.360629523900293,14.724756433084304,1.5730519400952576,1.8281271133989299
4,183.66666666666666,16.448266004216205,11.561080156290124,0,0.0,2,4.545454545454546,11.5611024953977,180.0,88,0.06294611159018712,0.08955498731878152,328.8857008634632,363.6363636363636,237.15415019762847,25.144190671047227,inf,,1.1464768325494359,2.480655091137683,0.4621669641399589,31.608357696126976,68.39164230387303,3.6271319236871187,0.0,2.6291822987794764,3.458891732158343,228.65300620064602,8.269429040727022,21.741836454892432,2.6291822987794764,0.46430560813109784
5,277.98214285714283,77.68913386802572,62.805210874827495,15,55.55555555555556,21,77.77777777777777,62.88039793484488,287.5,278.0,0.22620301177820476,0.2794752679777376,237.15750320192427,458.01526717557255,146.69926650366747,81.5626578668703,9.333333333333334,,12.014278407187753,34.04576610112337,0.3528861230939177,26.08394875740922,73.91605124259077,46.06004450831112,0.0,2.212203860650155,4.860296905357719,885.9029982933395,45.255971100263885,100.1154339854756,2.212203860650155,inf
6,213.925,9.590025534042637,6.2804288852154455,0,0.0,0,0.0,6.287961636211018,215.0,36,0.0293932996901298,0.04482891449827106,281.03242292984856,309.2783505154639,260.8695652173913,12.67383852650463,inf,,0.30140271039879596,0.6947693080696223,0.43381696182899404,30.256090796667095,69.7439092033329,0.9961720184684183,0.0,2.8438363889660376,2.964254209144474,145.54055111464552,4.498987740398845,12.794385049658324,2.8438363889660376,inf
7,179.79761904761904,28.26962075457386,23.053858003121267,0,0.0,13,31.70731707317073,23.060101749188508,175.5,119.0,0.12825587942341488,0.15723022865551245,341.59098631660885,461.53846153846155,240.96385542168676,51.63072146609992,inf,,2.0206605075443327,5.945337760758967,0.33987312224400523,25.366067622491695,74.63393237750829,7.9659982683033,0.0,2.2063506554776025,3.982975616145495,321.3657668581916,16.50405068534359,36.4137230476434,2.2063506554776025,1.252762968495368
8,272.33076923076925,38.48653142284374,33.40585169898195,6,9.375,35,54.6875,33.47842122173625,273.0,234.0,0.12293293672360285,0.14132274341071904,226.2692437757317,517.2413793103449,171.42857142857142,45.96510319510987,21.666666666666668,,4.326985571244356,10.215223420310128,0.42358207874742615,29.754665015179544,70.24533498482045,14.542208991554485,0.0,2.0557928143549025,4.270553852825929,402.48151772277055,23.80823843256583,48.94480549211706,2.0557928143549025,1.3668762752627892
9,202.0,83.34391599471033,59.711749727801106,4,33.333333333333336,7,58.333333333333336,59.72157622389639,173.0,248.0,0.2956513674450316,0.41259364353816996,338.5025606364091,512.8205128205128,164.3835616438356,110.03031767529733,13.0,,21.590473685224172,53.84803742108841,0.4009519142988995,28.619962627307892,71.38003737269212,75.43851110631257,0.0,2.478570625142705,4.887199441134844,1083.6815216370603,44.10004981787882,109.30508804592434,2.478570625142705,1.0986122886681098
10,319.5,32.32871530595259,31.49360605301054,4,16.666666666666668,14,58.333333333333336,31.678396950182524,316.0,124.0,0.09914991220714404,0.10118533742082188,189.65279353364713,235.2941176470588,158.31134564643799,18.915659067708127,4.166666666666667,,1.6276508407096622,4.569429289735254,0.3562044048621148,26.264802236675383,73.73519776332462,6.197080130444916,0.0,1.7433657311785835,4.159406678994337,276.5579178959772,22.748307788632914,39.65862024100549,1.7433657311785835,0.6931471805599453
11,255.875,17.13843068812349,26.9116951161954,3,9.67741935483871,11,35.483870967741936,26.912642430289992,256.5,66,0.10517886636166093,0.06697969980702878,235.52295086036244,269.05829596412553,207.61245674740485,15.725473404143298,inf,,1.0832599533712692,2.744352933941881,0.3947232660834615,28.30118889404408,71.69881110595591,3.8276128873131503,0.0,0.754935313096238,3.6551222746590284,44.098696060092855,19.34399965313909,14.603468434676078,0.754935313096238,inf
12,323.4583333333333,8.885646298662104,5.687182551019444,0,0.0,0,0.0,5.6913359018622405,324.0,32,0.01759526750543524,0.027470760165901137,185.6301243950658,194.80519480519482,176.47058823529412,5.015927219151329,3.0,,0.03167215512141251,0.10433872474663708,0.30355129601517705,23.28648645765627,76.71351354234372,0.1360108798680496,0.0,2.8878747839167667,2.8927678383162863,137.1675738395846,4.111826190940703,11.874439172666184,2.8878747839167667,inf
13,266.2432432432432,7.8789642769895885,5.111413034560653,0,0.0,0,0.0,5.1478150704935,267.0,32,0.019335007370648617,0.029593105090713105,225.55506530786414,244.89795918367346,216.60649819494586,6.761750728317176,inf,,0.10317648411435318,0.24811597691549853,0.4158397431596767,29.370537532140656,70.62946246785936,0.3512924610298517,0.0,2.870576612119223,2.7903755377851365,120.82073742420191,3.6655842558189735,10.522340434506393,2.870576612119223,1.4469189829363254
14,272.46666666666664,8.110161073842994,5.73928200276422,0,0.0,0,0.0,5.759549790834648,272.5,32,0.02113854829031557,0.029765700050806195,220.40105670489012,235.2941176470588,209.05923344947735,6.517475620463094,inf,,0.07286957928781533,0.1959514051926718,0.37187576795463834,27.107102307745883,72.89289769225411,0.26882098448048714,0.0,2.590741936712153,2.849469237839029,110.8845023366748,4.130118857054723,10.700072126577338,2.590741936712153,inf
15,284.125,27.48320194025596,18.928516891575992,0,0.0,5,18.51851851851852,18.99853795544395,276.0,132.0,0.06686682958361267,0.0967292633181028,212.88005566817782,260.8695652173913,165.74585635359117,18.163415550589665,14.0,,0.799659913951672,2.1410742285886157,0.3734853763004767,27.19252660020819,72.8074733997918,2.940734142540288,0.0,2.6683854704275447,3.8999621443341046,388.46681332589526,13.639448088524114,36.39530510406849,2.6683854704275447,0.3657247794586503
16,212.0,14.874474780643517,20.135381639045235,0,0.0,7,43.75,20.163395051429212,211.0,54,0.09511035401617553,0.07016261688982792,284.32695860947126,326.0869565217391,252.10084033613447,19.277716794006103,inf,,0.488972604708409,1.4173669336965682,0.34498660373933127,25.64981708964235,74.35018291035766,1.906339538404977,0.0,1.0229468264991999,3.548891500933301,61.54961482983521,14.704803636907227,15.04223221466814,1.0229468264991999,inf
