id,total_power,vlf,lf,hf,lf_hf_ratio,lfnu,hfnu
0,49.588607816202824,1.27048668660456,32.70066359964697,15.617457529951288,2.0938532111858392,67.67784598233375,32.32215401766625
1,62.94797806809049,0.7468266691315989,18.893858847918406,43.30729255104049,0.4362743024318768,30.375416568630666,69.62458343136933
2,84.7937161434296,0.5406437016481743,12.184500458594833,72.0685719831866,0.16906815444376286,14.461787689718117,85.53821231028189
3,12.615502257910318,2.136986804153573,6.449427068517675,4.029088385239071,1.6007162047240597,61.54905336524015,38.45094663475985
4,313.596650344427,14.68850340983878,91.7901217343168,207.11802520027143,0.4431778530408492,30.7084710388987,69.2915289611013
5,874.7318937010485,34.61866601125238,159.39025965354844,680.7229680362477,0.23414849672746915,18.97247351905781,81.02752648094219
6,39.68923836767997,0.08130336894172818,1.1523287216353926,38.45560627710285,0.02996516849408013,2.909338044692563,97.09066195530744
7,1888.1006472800927,90.91850776504943,471.8468822692423,1325.3352572458011,0.3560207726230677,26.25481702130463,73.74518297869537
8,380.099956881425,14.123028960511709,194.48367502742474,171.49325289348857,1.1340602137170674,53.14096605277045,46.85903394722954
9,532.5663267625916,50.132183139436115,165.20075941695887,317.2333842061966,0.520754648286263,34.243173208321345,65.75682679167866
10,32.90848817230781,5.780972855489151,16.761111609048527,10.366403707770132,1.6168684995824776,61.78638704392099,38.213612956079004
11,48.94987593493164,4.869012094345474,21.345503662353213,22.73536017823295,0.9388680669677537,48.423514882891126,51.576485117108874
12,61.57704724138797,9.267197345131816,29.088205852839554,23.221644043416603,1.2526333535409668,55.60751160733385,44.39248839266616
13,28.914004049347714,0.018093851104947052,4.880661319142373,24.015248879100394,0.20323176094126746,16.890491718925603,83.1095082810744
14,15.556612449969453,3.005419748772957,7.044417931746585,5.506774769449912,1.2792275382002363,56.12548623426876,43.874513765731244
15,221.7005584181553,7.485794464412351,87.12601704129008,127.08874691245289,0.6855525698220019,40.67227460573346,59.32772539426653
16,45.87410876312174,1.504003741774023,6.849723192823209,37.520381828524506,0.18256006093242297,15.437698850448097,84.56230114955191
17,25.602474681635925,0.365190409920372,8.623216034306559,16.614068237408997,0.5190309748993405,34.168557684199584,65.83144231580042
18,76.63476569294252,0.415976943594306,5.397569873939114,70.8212188754091,0.07621402115988271,7.0816788911320385,92.91832110886796
19,50.31919096834386,3.480887799255096,12.201637560058545,34.63666560903022,0.3522751784997868,26.050554214165246,73.94944578583475
20,28.249819191954494,3.993439667608763,12.021200524057608,12.235179000288126,0.9825112099932924,49.55892330094904,50.44107669905097
21,46.101750612325034,0.3164170318009492,3.651314426815322,42.13401915370876,0.0866595330840619,7.974856010153649,92.02514398984636
22,68.88535595086732,1.1513969724551871,32.16201474942751,35.57194422898462,0.9041399183129654,47.48285089858405,52.51714910141596
23,81.78082657955278,7.679306178264806,51.991075309440724,22.11044509184725,2.3514259931660675,70.16195488012829,29.838045119871715
24,40.15024166394213,4.509794771418182,15.363357817783022,20.27708907474093,0.7576707761727537,43.10652406832106,56.893475931678935
25,492.9733056102756,11.315687662045276,169.55074190769497,312.1068760405353,0.5432457754813269,35.201507375705766,64.79849262429424
26,4.659835447303466,0.40903176184337464,2.7159598561381904,1.5348438293219018,1.769534987372695,63.8928554952597,36.107144504740305
27,21.588296125143053,2.456524816459718,8.037737394397933,11.094033914285404,0.7245098993295862,42.01251031445189,57.98748968554812
28,126.02526774851346,7.324266845596538,31.679756538639854,87.02124436427707,0.36404623687092036,26.68870211511533,73.31129788488468
29,2.5695472869752676,0.08665034981791925,0.4803338497519995,2.002563087405349,0.23985953440016278,19.345702294914037,80.65429770508597
30,3737.6643418458752,7.338541442653755,180.2937690119532,3550.0320313912684,0.050786518943406696,4.833190950572326,95.16680904942767
31,6.674443305818695,0.173885384975199,3.1347064565137766,3.3658514643297197,0.9313264384166835,48.22211408135603,51.77788591864396
32,22.145680651798802,0.14818070362218874,4.4571587558844055,17.540341192292207,0.25410901116581613,20.262115087555042,79.73788491244497
33,5430.41712800838,259.9534347444296,3026.02967567789,2144.4340175860607,1.4111087824862156,58.525305566310884,41.47469443368912
34,0.030733989857519822,0.002009660329427146,0.009993816830923746,0.01873051269716893,0.533558103427371,34.792167459121,65.207832540879
35,835.9796432368457,1.4958772016202093,30.832100426036643,803.6516656091889,0.03836500531939433,3.6947513757547625,96.30524862424524
36,27.62618955063313,0.06949001445659209,1.2346201255903684,26.32207941058617,0.04690435380625099,4.480290261065388,95.51970973893461
37,278.1352306049366,0.2478093969699998,1.3519578076394594,276.53546340032716,0.004888912948146165,0.48651277620359623,99.5134872237964
38,656.9550650656635,76.02139332565413,233.11794473105368,347.81572700895566,0.6702340539220393,40.128151641274314,59.871848358725686
39,31.988677976837447,0.7789810880614011,5.384156133019504,25.825540755756542,0.20848183524751052,17.25154894072621,82.7484510592738
40,373.7715173121096,32.32350403838529,94.80761848063914,246.64039479308522,0.384396151166464,27.766340641916663,72.23365935808333
41,2.6116263145021366,0.08221531917105378,0.347539816298051,2.1818711790330316,0.15928521336996382,13.739950405037293,86.2600495949627
42,93.1608318191222,10.258238355259616,44.612521827530514,38.29007163633206,1.1651198318782803,53.81317997847342,46.18682002152657
43,98.8694233229427,23.019418227493905,37.90555466841617,37.94445042703262,0.9989749289242904,49.97436008173796,50.02563991826203
44,6.330331886351017,0.04937004203899529,1.7627166499545648,4.518245194357457,0.39013302158898044,28.064438117083355,71.93556188291664
45,12.975495612116958,1.229691285439225,7.288401682912111,4.457402643765622,1.6351230223964814,62.05110761430175,37.94889238569825
46,11.931955730280999,3.6771676580666264,6.749488495142012,1.50529957707236,4.483817439362479,81.76452788486235,18.23547211513764
47,1055.1982139786735,79.3680938227336,266.3294256602667,709.5006944956732,0.37537584913793326,27.29260146404444,72.70739853595556
48,8.935961213014908,0.0683417156956008,1.5201699606382086,7.347449536681099,0.20689763884038617,17.142931776648265,82.85706822335173
49,29.626085409709717,0.11074481632481878,8.705475115498166,20.80986547788673,0.41833404087829873,29.49474727541946,70.50525272458053
50,22.574858573172428,0.08688944337368179,4.116738037811663,18.371231091987084,0.22408612777220174,18.30640203234975,81.69359796765025
51,10.662173966259186,1.9611989241630945,5.705462106460371,2.9955129356357197,1.9046694936904136,65.57267523302663,34.427324766973385
52,39.63066877530048,4.7374653489922025,20.758218610513048,14.13498481579523,1.4685702801262752,59.490721894746024,40.50927810525398
53,27.840434408720633,0.17041464512814336,6.757193653327993,20.912826110264497,0.323112410426987,24.420631828456216,75.57936817154379
54,27.157579540831975,1.6364726015285513,13.201599059402586,12.319507879900836,1.0716011701198611,51.728160109981935,48.27183989001806
55,4.096457533439756,0.06395652047034456,1.5738712557868908,2.4586297571825213,0.6401416281524536,39.029655559291214,60.97034444070878
56,14.292335245060656,0.1476334389790464,4.819498698537678,9.325203107543931,0.5168250646078459,34.07281938220502,65.92718061779497
57,11.45664690866814,0.7876464373092315,7.078721706949663,3.590278764409246,1.9716356782993185,66.34849933648982,33.65150066351016
58,744.2767384601746,165.18473471440817,438.8035634263892,140.28844031937723,3.1278668607863893,75.77441245744315,24.22558754255685
59,60.82346573152742,1.8503184976853635,15.366259229039773,43.60688800480228,0.35238146843561824,26.056366244299344,73.94363375570066
60,479.5132487746633,42.52144307745556,112.15750835186009,324.83429734534764,0.34527606619266504,25.665814985458606,74.3341850145414
61,100.84417158494263,4.542850911295618,27.932495350739455,68.36882532290755,0.40855602270206676,29.00530870744665,70.99469129255334
62,102.96706682232545,2.092551118424994,22.699865002874155,78.17465070102631,0.2903737311176261,22.503072103469272,77.49692789653072
63,53.91931613885548,0.05175909163460727,1.5581350813811552,52.30942196583972,0.02978689159285078,2.892529690951601,97.10747030904841
64,92.27719403118337,12.334336759173812,34.050409006654846,45.89244826535471,0.741961047921697,42.59343507174961,57.406564928250404
65,23.152062316720084,0.9806177654388095,13.02860275577064,9.142841795510636,1.4250058184500152,58.76298554041542,41.23701445958458
66,0.12017086219848942,0.0022495978751449898,0.050308890454357574,0.06761237386898686,0.7440781557506262,42.663119958083854,57.336880041916146
