id,raw_global_min,raw_global_max,raw_global_mean,raw_global_median,raw_global_std,raw_global_skew,raw_global_kurtosis,filtered_global_min,filtered_global_max,filtered_global_mean,filtered_global_median,filtered_global_std,filtered_global_skew,filtered_global_kurtosis
0,-2.249240430595273,6.686644678597682,-5.441602865458432e-17,-0.28591454418121526,1.000000000000004,2.092334881816466,2.092334881816466,-1.5149269952950957,4.5482707037611,0.00034453459505364245,-0.12603464314730947,0.6181050329239144,3.3127148956501165,3.3127148956501165
1,-2.948847167134998,6.187180935090143,6.23421446453697e-17,-0.10284472204120423,1.000000000000072,1.720414968073812,1.720414968073812,-1.8609136817692329,3.2762668726900417,0.0019325958635121768,-0.04414180259637106,0.4519708386123532,1.3489395379235696,1.3489395379235696
2,-4.978422242541152,7.895135293541673,-5.234077271564891e-17,-0.07301439825374158,1.0000000000000004,1.3294152629948157,1.3294152629948157,-2.5315670529441023,4.866655084587842,-0.00022586400966657157,-0.034782543256988534,0.614205835285562,2.993025887017091,2.993025887017091
3,-4.0121980730449085,4.166737985472901,7.713101568349143e-17,-0.07332035096239585,1.000000000000004,-0.05156627070321001,-0.05156627070321001,-3.032062151522732,3.458399467503403,4.47438130139735e-05,-0.03237865990307598,0.7584920052490098,0.1638354698941662,0.1638354698941662
4,-4.497498762779421,4.360060213966766,-3.3115137250695995e-17,-0.006165891802187784,1.0000000000000033,-0.4231092894409125,-0.4231092894409125,-3.0614486083346493,3.0013146049251347,0.0003997351114662912,0.0019513852965593517,0.5807228473826063,-0.6343402462135166,-0.6343402462135166
5,-3.1058240203508256,8.75385649419598,-4.0947854965796753e-16,-0.17097407557453687,0.9999999999999953,4.799115666417431,4.799115666417431,-1.8305234059992948,3.2197353322766924,0.0007626983075313725,-0.06080375721569152,0.4625745634375645,3.1113253655784607,3.1113253655784607
6,-2.6975057039235733,7.064558382915758,3.3354610405878455e-17,-0.24249156723328633,0.999999999999996,3.111517850344616,3.111517850344616,-2.790155846666108,5.39318375893294,-0.00046997667379114163,-0.09820581446940566,0.7638106863506197,3.344838398452066,3.344838398452066
7,-4.200803287546657,4.052873294692956,5.69860536740352e-17,-0.19431996927221099,1.0000000000000009,0.3413610329593871,0.3413610329593871,-3.568634395459371,3.4771431441459475,-0.0003162255727829225,-0.07362048502596359,0.7022527536829117,0.2661733850721325,0.2661733850721325
8,-2.967969121687709,7.420409813519279,-5.219930603020309e-18,-0.17656239251704633,1.0000000000000056,3.980398459878157,3.980398459878157,-3.132229384727421,6.166557576997878,3.6119324939061746e-05,-0.07330049490777721,0.7618433533755776,4.338090637353617,4.338090637353617
9,-1.6216394022386464,5.302539146649377,6.163056847889826e-17,-0.19886298808357322,1.0000000000000016,2.0093873049956446,2.0093873049956446,-1.033704395519428,2.667904145391069,-0.0019977773604458655,-0.085034614504171,0.48029131972345973,2.381124493768994,2.381124493768994
