id,r_peaks_mean,r_peaks_std,p_peaks_mean,p_peaks_std,q_peaks_mean,q_peaks_std,s_peaks_mean,s_peaks_std,t_peaks_mean,t_peaks_std,p_onsets_mean,p_onsets_std,t_offsets_mean,t_offsets_std,pr_mean,pr_std,qr_mean,qr_std,sr_mean,sr_std,tr_mean,tr_std,por_mean,por_std,tor_mean,tor_std
0,4.516826152801514,0.6804972887039185,0.23813943564891815,0.4965488314628601,-0.7605196237564087,0.34976327419281006,-0.9040240049362183,0.41620779037475586,2.0434298515319824,0.5483710169792175,-0.3192760944366455,0.3864085078239441,-0.35479113459587097,0.41149523854255676,40.121212121212125,5.2929774845519875,15.701492537313433,7.582412732564697,-24.65671641791045,7.310904223238889,-83.61194029850746,5.904602869051555,59.40909090909091,9.469212108799365,-102.46268656716418,6.1845458772435355
1,1.53951096534729,0.931233286857605,0.3209443688392639,0.9693177342414856,-0.4845075309276581,0.7864792346954346,-1.2662633657455444,0.7725017666816711,0.883849561214447,0.5638371109962463,-0.20306070148944855,0.894560694694519,-0.4801844358444214,0.5548374056816101,42.696969696969695,11.46664424368363,14.971428571428572,10.42109320913451,-10.38888888888889,5.54916298882482,-66.36111111111111,11.74297136772503,62.96969696969697,13.767517433139826,-92.25714285714285,4.231466190630498
2,4.6725616455078125,0.783400297164917,0.41741880774497986,0.28237131237983704,-0.09040819853544235,0.278177410364151,-1.3141779899597168,0.7901878356933594,0.35677358508110046,0.8725841045379639,0.044976476579904556,0.20636966824531555,-0.5056475400924683,0.6031214594841003,41.964285714285715,0.9442360047430203,16.642857142857142,3.096245257384749,-9.1,0.4725815626252608,-78.83333333333333,23.207877015262632,61.392857142857146,11.511917072923934,-120.33333333333333,5.467073155618908
3,2.3977410793304443,1.1925245523452759,0.7692794799804688,0.5605574250221252,-0.48408225178718567,0.4975152611732483,-2.3145759105682373,0.7278815507888794,0.8394372463226318,0.4533670246601105,0.1635456532239914,0.45362305641174316,-0.20247246325016022,0.3283649981021881,46.4,11.743366922082723,16.62857142857143,10.491045744649412,-12.73972602739726,9.076580427325379,-61.986111111111114,5.933644784792798,64.73333333333333,7.926467617349414,-81.13888888888889,4.975790153766634
4,1.5556288957595825,0.6876816749572754,0.2687780559062958,0.588071346282959,-0.7269198894500732,0.47001954913139343,-2.4173266887664795,0.6190912127494812,1.245040774345398,0.6837179660797119,-0.22830314934253693,0.5602232813835144,-0.1657465249300003,0.7008704543113708,38.41860465116279,7.04877544416787,10.577777777777778,9.855599398624763,-10.521739130434783,5.033535927352369,-62.4,5.866666666666667,62.02325581395349,17.44024798747976,-83.75555555555556,6.726912963959871
5,2.232428789138794,1.0027141571044922,0.0796850398182869,0.5036498308181763,-0.35451358556747437,0.2653172016143799,-1.0748769044876099,0.3532499074935913,0.8197520971298218,0.469803124666214,-0.36372020840644836,0.2773430049419403,-0.2356768250465393,0.3316240608692169,51.2962962962963,17.47551687322245,26.85185185185185,16.518684603051454,-10.448275862068966,8.096769074213585,-78.13793103448276,18.406753142165595,71.14814814814815,17.002622245915816,-103.75862068965517,13.466830701096146
6,5.3868632316589355,0.649213969707489,0.1520182490348816,0.20451466739177704,-0.5024911165237427,0.1856415867805481,-1.3507919311523438,0.4837658405303955,1.0548737049102783,0.3348003029823303,-0.44288772344589233,0.2663431763648987,-0.5561341047286987,0.2470238208770752,41.925,2.1953074955458973,15.1,4.448595283907045,-9.268292682926829,0.5421002627047041,-72.07317073170732,2.341463414634146,73.35,20.911181219625064,-93.975,2.361011435804579
7,3.1812171936035156,0.3531956970691681,0.5196288824081421,0.9489749670028687,-0.6334563493728638,0.347903311252594,-2.677924156188965,0.47378140687942505,1.4189964532852173,0.39378660917282104,0.018385814502835274,0.7497166991233826,-0.33165523409843445,0.42649537324905396,60.088235294117645,23.88867273669903,29.928571428571427,23.014894615219504,-10.465116279069768,0.4987816416169121,-66.16279069767442,5.730092870541433,83.88235294117646,15.354180702724035,-91.97674418604652,9.97552440095728
8,6.2444071769714355,1.3575236797332764,0.5117277503013611,0.6055172085762024,-0.3854999840259552,0.47037240862846375,-1.0329533815383911,0.6318715214729309,0.8545764684677124,0.8384758830070496,-0.08236340433359146,0.32563504576683044,-0.24202950298786163,0.37835341691970825,41.779661016949156,12.426144931200191,15.4,11.710678887237922,-13.151515151515152,10.038173237533814,-82.46969696969697,7.0950680629056375,60.271186440677965,16.304133310272526,-105.24242424242425,7.601954704888072
9,2.8943583965301514,1.3074898719787598,0.7356025576591492,0.8859553933143616,-0.5182783603668213,0.3631930649280548,-1.035098910331726,0.44986626505851746,0.2806653678417206,1.5860265493392944,-0.140458881855011,0.6098094582557678,-0.3926200270652771,1.0715937614440918,48.75,12.62355602303355,20.076923076923077,8.835779870343067,-27.076923076923077,10.186427912151908,-62.46153846153846,21.95665444816703,65.08333333333333,14.133048346183337,-95.84615384615384,16.70949133252464
10,6.780379295349121,0.2919732630252838,0.10971066355705261,0.11379345506429672,-0.3495480418205261,0.10360903292894363,-0.53731369972229,0.08977136760950089,0.5743056535720825,0.10754860937595367,-0.21080243587493896,0.10356436669826508,-0.4330683946609497,0.12978197634220123,55.625,4.3714271125114275,13.25,4.100304866714182,-24.26923076923077,3.5033796024771933,-94.57692307692308,2.1514409647610764,76.375,11.20755883321609,-114.42307692307692,3.7741333893010043
11,0.7252715229988098,0.5186908841133118,0.5434268712997437,0.35814711451530457,-2.093268394470215,1.924859642982483,-3.578420400619507,2.204332113265991,1.016046166419983,0.6546372771263123,-0.07845047116279602,0.4863467514514923,-0.5387796759605408,0.5966085195541382,47.266666666666666,20.697718607507337,17.393939393939394,10.485023645410235,-20.272727272727273,20.085080739682358,-41.9375,28.625750536012152,61.86666666666667,19.61416721544801,-97.70967741935483,17.34692228607621
12,6.045783042907715,0.8882594704627991,0.12139255553483963,0.22645755112171173,-0.3673580586910248,0.39961767196655273,-1.438999891281128,0.4428069293498993,1.6237761974334717,0.3175920248031616,-0.23406241834163666,0.2029900848865509,-0.40121787786483765,0.17753443121910095,42.5,1.5545631755148024,21.08,12.270028524824218,-9.48,0.8541662601625049,-107.48,1.6521501142450705,59.5,3.1885210782848317,-127.96,1.7771887913218447
13,5.725457191467285,1.0109277963638306,0.3011050522327423,0.388047993183136,-0.42290186882019043,0.4553891718387604,-0.6090314984321594,0.4490596055984497,0.8294629454612732,0.3939391076564789,-0.2662184536457062,0.42324167490005493,-0.4017423689365387,0.35993891954421997,50.0,8.563488385776752,20.90909090909091,11.497993596680741,-22.263157894736842,7.83609801705951,-69.60526315789474,2.4872249774884976,75.33333333333333,11.936870984009541,-90.84210526315789,4.451648516587474
14,3.704634189605713,0.44502803683280945,0.30838292837142944,1.251916766166687,-3.4631001949310303,0.3824945092201233,-0.41831687092781067,0.7025182843208313,1.0425909757614136,0.22926515340805054,-0.30129286646842957,0.6967762112617493,0.03442506492137909,0.2702276408672333,27.9,6.112010034895777,8.96774193548387,0.3094084853750142,-26.066666666666666,11.304669634958625,-74.51724137931035,1.6737463585533239,51.03333333333333,10.647326216264606,-94.58620689655173,9.550292435960598
15,1.4806760549545288,1.179419755935669,2.764315128326416,4.007072925567627,-0.6516961455345154,0.8617020845413208,-1.4405802488327026,0.3798178434371948,1.5037546157836914,2.916755199432373,-0.22214753925800323,0.4784184694290161,-0.313250869512558,0.70704585313797,46.375,23.259070811191062,28.88888888888889,21.91115618656621,-14.642857142857142,13.27783944804889,-81.03571428571429,20.58168767003665,61.25,26.219029348928995,-102.53571428571429,24.438672723570644
16,2.6670680046081543,0.7270871996879578,0.7989368438720703,0.45651331543922424,-1.0412613153457642,0.5740395784378052,-2.033475160598755,0.6385927796363831,0.515978217124939,0.40034180879592896,0.332338809967041,0.43983015418052673,0.13461342453956604,0.38492223620414734,48.470588235294116,19.30595046050287,8.61111111111111,0.48749802152178456,-59.611111111111114,16.697101840635195,-96.73333333333333,6.276587891167904,78.29411764705883,20.696020378700126,-120.6,8.987398585426893
17,3.2640318870544434,1.6276205778121948,0.4077102243900299,0.8700712323188782,-0.4371170997619629,0.5229654312133789,-2.0854620933532715,0.5827667117118835,0.6697108149528503,0.4776783883571625,-0.3302038013935089,0.3402577340602875,-0.3112402558326721,0.4161146581172943,45.58139534883721,16.572929114925653,21.355555555555554,13.229857739313342,-16.266666666666666,11.507292373872223,-66.29545454545455,9.63794476736835,65.34883720930233,18.236028383561408,-92.3409090909091,12.83451168072415
18,6.006832599639893,0.3491269052028656,-0.14165307581424713,0.15031450986862183,-0.5943982005119324,0.20878349244594574,-0.6375569701194763,0.18201585114002228,0.9608497023582458,0.1824127584695816,-0.33226048946380615,0.1658712923526764,-0.35792720317840576,0.19568508863449097,51.25,9.781998773256925,36.333333333333336,28.905977851571734,-17.214285714285715,13.091319760101518,-79.03703703703704,2.333039370077574,67.75,9.807522622966516,-104.33333333333333,3.600411499115478
19,4.054263114929199,0.5799649357795715,0.42953813076019287,0.610156774520874,-0.24030940234661102,0.6325178146362305,-0.33231908082962036,0.5565094351768494,0.959770143032074,0.6029006838798523,-0.19061237573623657,0.664065957069397,-0.4983678162097931,0.7967619299888611,33.36363636363637,11.48336921791864,13.833333333333334,9.405967373014976,-12.461538461538462,5.569358264583986,-61.61538461538461,11.73121058438335,58.72727272727273,16.287702606517197,-94.38461538461539,15.05650108265765
20,4.723618984222412,1.3442654609680176,0.4656561613082886,0.8370869755744934,-0.519061803817749,0.5967883467674255,-2.2482643127441406,0.6372753381729126,0.8480532169342041,0.33219441771507263,-0.2619958817958832,0.21103224158287048,-0.15573084354400635,0.35526546835899353,53.91428571428571,7.979872639769308,21.885714285714286,9.328210450246157,-12.628571428571428,5.7325422646786075,-82.62857142857143,16.601352293086958,70.62857142857143,8.519174052137464,-101.20588235294117,15.495311267615014
21,3.2214787006378174,0.7960646152496338,0.27024009823799133,0.7608646154403687,-0.6007204055786133,0.8235722184181213,-0.7739353179931641,0.6951817274093628,1.1260462999343872,0.8060219883918762,-0.439981609582901,0.6989923715591431,-0.35669001936912537,0.7044233679771423,35.1764705882353,18.67913366840326,13.972972972972974,10.338818183511208,-14.81081081081081,5.77898259930988,-70.4054054054054,6.205749119400797,71.6470588235294,24.940968367611287,-92.29729729729729,10.11518757722392
22,5.291482448577881,1.68207585811615,0.5177188515663147,0.9582163691520691,-0.387563556432724,0.3970576226711273,-0.9312348961830139,0.2966791093349457,0.7135177850723267,1.0094996690750122,-0.12112334370613098,0.2487635612487793,-0.14671799540519714,0.21107740700244904,45.166666666666664,6.851196164823256,14.333333333333334,4.777260953959101,-34.54838709677419,7.2549814240326835,-81.76666666666667,6.636682571553016,65.76666666666667,10.932164571676653,-100.13333333333334,8.739692341394074
23,5.105231761932373,0.6097604632377625,0.23779593408107758,0.2567123472690582,-0.6331396102905273,0.2711467146873474,-0.6855584383010864,0.17705579102039337,1.74990975856781,0.17334754765033722,-0.32037729024887085,0.19164885580539703,-0.34550538659095764,0.23150718212127686,37.34615384615385,4.242117646904376,13.0,5.313263519793577,-22.01923076923077,2.8249600719804917,-69.5,1.3082577962842268,54.86538461538461,7.898463448802622,-89.0576923076923,2.18749471681526
24,5.7424421310424805,0.632462739944458,0.018475210294127464,0.2954402267932892,-1.093882441520691,0.34217193722724915,-0.23665015399456024,0.3490368723869324,1.213826298713684,0.285750150680542,-0.35630834102630615,0.2814251780509949,-0.5545575618743896,0.23087605834007263,36.5,6.7703940279807675,9.264705882352942,0.44117647058823534,-9.882352941176471,1.6585731976319629,-69.93939393939394,1.7045286194454827,57.14705882352941,15.679008733937637,-94.3030303030303,3.442029426782883
25,4.36428689956665,2.0522165298461914,0.4070296585559845,0.7965473532676697,-0.768649697303772,1.228155255317688,-0.7485812306404114,1.0723612308502197,1.2488850355148315,1.0495357513427734,-0.3749973475933075,0.6625955700874329,-0.42081114649772644,0.732500433921814,44.69230769230769,10.687049066579572,17.76923076923077,4.9482529341770425,-15.678571428571429,7.382670690922916,-97.96428571428571,22.188288646518565,72.92307692307692,12.347292063516402,-129.85714285714286,20.129428147640468
26,5.163371562957764,0.6716609001159668,0.745124876499176,0.6570035815238953,-0.2712395191192627,0.4564381539821625,-0.5847693681716919,0.323458731174469,1.356339454650879,0.6256000399589539,0.011727098375558853,0.5963982343673706,-0.46369311213493347,0.6046070456504822,35.15384615384615,14.916929741049538,11.615384615384615,1.146128032750103,-16.074074074074073,13.721909828003039,-92.62962962962963,14.74762541626215,61.03846153846154,27.64539295215913,-115.11111111111111,11.506305303110771
27,5.646942615509033,0.21125273406505585,0.18231192231178284,0.17582590878009796,-0.30512169003486633,0.20400290191173553,-0.6476955413818359,0.28842130303382874,1.5049729347229004,0.22758238017559052,-0.21667535603046417,0.18962624669075012,-0.6609238386154175,0.15203642845153809,42.25,1.242836617236094,14.5,4.187566630599958,-11.392857142857142,0.48838551182776224,-79.5925925925926,1.063162969956098,57.32142857142857,6.251020324878237,-102.29629629629629,2.224689987804623
28,3.640219211578369,1.386721134185791,0.39348265528678894,0.9470261335372925,-0.4114161431789398,0.5690677165985107,-1.0319647789001465,0.7464972734451294,0.7312442660331726,0.8351682424545288,-0.1777614802122116,0.7963265180587769,-0.21101582050323486,0.5452668070793152,45.0,24.011215328226548,16.607142857142858,15.007948574277673,-18.310344827586206,18.39809481942471,-66.10714285714286,14.809117089806259,75.57692307692308,20.81636389759652,-95.32142857142857,16.501198163052482
29,3.408616781234741,0.9415522813796997,0.7034913301467896,0.574225664138794,-0.4823865294456482,0.15293635427951813,-3.0910143852233887,0.47668957710266113,0.9073328375816345,0.3614725172519684,0.24489156901836395,0.4528205692768097,-0.2938697636127472,0.26068323850631714,66.1,7.063285354564121,33.4375,13.660933121496496,-11.333333333333334,7.937253933193771,-60.11764705882353,10.436825937043235,80.5,3.0083217912982647,-80.76470588235294,8.61277718252642
30,2.7810702323913574,1.228606104850769,0.9601960778236389,1.0633646249771118,-0.7451561689376831,0.8717659115791321,-1.1585180759429932,1.155097484588623,1.618013858795166,1.2053357362747192,-0.32825157046318054,0.3887917995452881,-0.5323601961135864,0.6025242805480957,43.4,16.17322890870383,20.125,11.975887232268013,-13.03125,4.405141704587947,-69.09375,21.42918479404898,57.36666666666667,17.636105642182525,-92.70967741935483,20.654131115929477
31,1.5705283880233765,0.9047275185585022,0.4193403124809265,1.0358948707580566,-0.41085878014564514,1.4243190288543701,-0.5705385804176331,0.77410888671875,0.624118447303772,0.5014936923980713,0.07331861555576324,0.9318831562995911,-0.4008551836013794,0.596436619758606,49.95652173913044,13.923637271137993,24.964285714285715,14.467900782809664,-20.15625,25.714914659347016,-72.27586206896552,5.782831615931454,75.47826086956522,9.310440914312467,-103.86206896551724,7.431174492640537
32,5.7485246658325195,0.32573702931404114,0.1853683441877365,0.2697138786315918,-0.8387374877929688,0.2740437984466553,-0.7339540123939514,0.32507485151290894,0.9927592277526855,0.2853466868400574,-0.24034391343593597,0.2613925337791443,-0.21124690771102905,0.2947075664997101,54.3235294117647,4.650873341359689,13.058823529411764,5.815502489394382,-18.294117647058822,6.706140345914358,-70.36363636363636,1.7891623538333954,71.61764705882354,5.252532755349629,-91.78787878787878,3.666040517536149
33,1.0270764827728271,1.1934683322906494,0.40622249245643616,1.0402677059173584,-0.48588472604751587,0.9734651446342468,-0.5872251391410828,0.8664438128471375,0.4824758768081665,0.9558500647544861,-0.3913993537425995,0.9803451895713806,-0.21663662791252136,0.8776803612709045,50.51063829787234,19.06971793566353,30.54237288135593,20.629353805614723,-36.327586206896555,29.032317267103238,-76.36538461538461,21.04485031669437,70.08510638297872,17.208149711053895,-102.13461538461539,19.721160878369524
