id,r_peaks_mean,r_peaks_std,p_peaks_mean,p_peaks_std,q_peaks_mean,q_peaks_std,s_peaks_mean,s_peaks_std,t_peaks_mean,t_peaks_std,p_onsets_mean,p_onsets_std,t_offsets_mean,t_offsets_std,mean_nni,sdnn,sdsd,rmssd,median_nni,nni_50,pnni_50,nni_20,pnni_20,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,total_power,vlf,lf,hf,lf_hf_ratio,lfnu,hfnu,pr_mean,pr_std,qr_mean,qr_std,sr_mean,sr_std,tr_mean,tr_std,por_mean,por_std,tor_mean,tor_std
0,360.973552221515,60.549257566559135,23.02431808654307,53.339918475785,-75.46276243964532,36.93323356438753,-94.18785796739203,38.94372354393541,212.43773500094608,54.62450892909904,-30.50809753168704,44.256002315148606,-36.030337805301016,45.93173700019757,244.7575757575757,19.614798656634903,18.97732062818279,19.11342661385124,249.0,1.0,1.5384615384615383,1.0,1.5384615384615383,159.0,0.0780912564389118,0.0801396998475859,248.7542443480084,618.5567010309278,234.375,46.353477063622165,49.58860781620282,1.27048668660456,32.70066359964697,15.617457529951288,2.0938532111858392,67.67784598233375,32.32215401766625,40.121212121212125,5.292977484551988,15.701492537313433,7.582412732564697,-24.65671641791045,7.310904223238889,-83.61194029850746,5.904602869051555,59.40909090909091,9.469212108799365,-102.46268656716418,6.184545877243536
1,172.30184927076436,99.8885249515716,46.42980289189381,93.4177198761216,-56.26602646790917,78.05616902518602,-130.14679452095527,92.37832249659112,126.7167678711147,88.43275813273924,-21.24330222323254,98.72567404679891,-55.45928228958429,78.88542967647771,236.5142857142857,13.207331806439107,7.856024950805697,7.868402932354338,239.0,0.0,0.0,0.0,0.0,50.0,0.033268193118193,0.0558415816894622,254.47703340004176,287.08133971291863,231.6602316602317,14.429011992732663,62.94797806809049,0.7468266691315989,18.89385884791841,43.30729255104049,0.4362743024318768,30.375416568630666,69.62458343136933,42.696969696969695,11.46664424368363,14.971428571428572,10.42109320913451,-10.38888888888889,5.54916298882482,-66.38888888888889,11.762175199855626,62.96969696969697,13.767517433139826,-92.25714285714284,4.231466190630498
2,694.7071149065849,112.79054293240976,75.58134357146027,46.20699777862284,-20.52652999739372,34.77734419525875,-185.0486833008464,138.02752278768156,66.28223271597474,163.35439748391138,9.6736861794935,39.93590828819195,-98.65000821375368,110.9064086094072,270.2068965517241,10.774902420323242,7.913434714432908,7.959720023791217,272.0,0.0,0.0,0.0,0.0,46.0,0.0294578714509884,0.0398764893044122,222.3906737985678,238.0952380952381,201.34228187919464,8.655137643221439,84.7937161434296,0.5406437016481743,12.184500458594831,72.0685719831866,0.1690681544437628,14.461787689718117,85.53821231028189,41.92857142857143,1.0326308782000686,16.642857142857142,3.096245257384749,-9.1,0.4725815626252608,-78.83333333333333,23.207877015262632,61.392857142857146,11.511917072923934,-120.33333333333331,5.467073155618908
3,373.3042977000294,206.86706245612828,159.7663629430317,110.40116324126038,-89.65438264529423,98.1779817414678,-417.8698311907822,119.83530078260335,175.86373483926022,91.3605140979158,41.140976079395415,94.40472383664088,-33.24497994987197,65.82506222568448,115.04054054054056,14.746663601474276,16.005804445355242,16.007703624894663,114.0,1.0,1.36986301369863,16.0,21.91780821917808,84.0,0.1391483693459655,0.1281866682143893,529.6759825737612,697.6744186046511,352.94117647058823,65.21588151305522,12.615502257910318,2.136986804153573,6.449427068517675,4.029088385239071,1.6007162047240595,61.54905336524015,38.45094663475985,46.41666666666666,11.715078128444366,16.614285714285714,10.451647658408229,-12.73972602739726,9.07658042732538,-61.98611111111112,5.933644784792798,64.73333333333333,7.926467617349414,-81.13888888888889,4.975790153766634
4,142.95824567147642,98.39342540978416,46.17655313496262,83.47523731498887,-92.11818000378922,66.80884058275478,-330.1872339829069,73.4354373503079,198.0517243556151,90.1031972573052,-25.835133877476142,78.50110953132562,-18.56239973038777,99.911958110349,183.66666666666663,16.448266004216205,11.561080156290124,11.5611024953977,180.0,0.0,0.0,2.0,4.545454545454546,88.0,0.0629461115901871,0.0895549873187815,328.8857008634632,363.6363636363636,237.15415019762847,25.144190671047227,313.596650344427,14.68850340983878,91.7901217343168,207.11802520027143,0.4431778530408492,30.7084710388987,69.2915289611013,38.41860465116279,7.04877544416787,10.577777777777778,9.855599398624763,-10.521739130434783,5.033535927352369,-62.37777777777778,5.900240631209277,62.02325581395349,17.44024798747976,-83.75555555555556,6.726912963959871
5,197.90768955190296,84.79809709917977,12.21753203614081,47.1533190763132,-32.33188135946345,25.836843275516333,-97.80343756588012,30.61984066457584,106.60851060918716,54.91592688865597,-30.6967044576476,29.40697596425028,-11.327435800841675,42.19796198602853,268.10714285714283,75.2990774060417,94.64042121549528,94.69033350484756,258.0,18.0,66.66666666666667,24.0,88.88888888888889,278.0,0.3531809428714176,0.2808544248526932,243.65394457046887,458.01526717557255,146.69926650366747,75.63645177759597,874.7318937010485,34.61866601125238,159.39025965354844,680.7229680362477,0.2341484967274691,18.97247351905781,81.02752648094219,51.2962962962963,17.47551687322245,27.48148148148148,16.223828772131284,-10.448275862068966,8.096769074213585,-78.17241379310344,18.41489083645164,71.14814814814815,17.002622245915816,-103.75862068965516,13.466830701096146
6,611.4649712527364,69.08392608559951,19.5151881311238,31.113825795318977,-73.48224970002475,30.61667453353544,-166.94851846840373,43.20161159032082,160.53120591649278,43.26174961449493,-62.33517746508651,36.917101607308574,-81.67228420321092,34.00474167438417,213.925,9.590025534042637,6.2804288852154455,6.287961636211018,215.0,0.0,0.0,0.0,0.0,36.0,0.0293932996901298,0.044828914498271,281.03242292984856,309.2783505154639,260.8695652173913,12.67383852650463,39.68923836767997,0.0813033689417281,1.1523287216353926,38.45560627710285,0.0299651684940801,2.909338044692563,97.09066195530744,41.925,2.1953074955458973,15.1,4.448595283907045,-9.268292682926829,0.5421002627047041,-72.07317073170732,2.341463414634146,73.35,20.911181219625064,-93.975,2.361011435804579
7,441.2245795865622,59.64441278080027,96.60095633341898,167.61198575903433,-112.26386405191288,61.57627829768943,-419.4599411812555,72.49015866532159,258.3042343221478,61.98329987334574,11.621303383262928,131.09654685994485,-53.29598248103936,75.13096656496967,194.52380952380952,55.94519883724111,75.83746984336116,75.83936811509943,185.0,21.0,51.21951219512195,30.0,73.17073170731707,263.0,0.3898719046308661,0.2876007773762701,329.91208771539965,487.8048780487805,155.44041450777203,80.69085672769627,1888.1006472800927,90.91850776504944,471.8468822692423,1325.3352572458011,0.3560207726230677,26.25481702130463,73.74518297869537,60.30303030303031,24.1779825316777,31.33333333333333,24.543126927208757,-10.465116279069768,0.4987816416169121,-66.16279069767442,5.730092870541433,83.9090909090909,15.599851662782772,-91.97674418604652,9.97552440095728
8,527.9457668641834,106.7707241645846,54.76508602808916,63.17327794282904,-44.00781914046289,50.08238662472024,-116.22618738837986,62.20290949886995,94.4698996579193,72.56058699063513,-8.482012034030936,36.70859346798129,-24.129867788645672,31.088256695967274,260.9384615384615,76.71128439705696,116.20130763672316,116.20207345396209,270.0,46.0,71.875,54.0,84.375,337.0,0.4453236704502998,0.2939822820475622,253.92857349416008,512.8205128205128,132.15859030837004,87.38001542012027,380.099956881425,14.123028960511707,194.4836750274248,171.49325289348857,1.1340602137170674,53.14096605277045,46.85903394722954,41.61016949152543,12.469647147023553,15.333333333333334,11.380783023246783,-13.181818181818182,10.178570910747933,-82.48484848484848,7.167355338812269,60.271186440677965,16.304133310272526,-105.25757575757576,7.638242313399084
9,468.910261799048,208.8080148128417,125.12314858789227,161.03865083633136,-89.15665234361634,47.63802805083296,-179.7843709649678,112.95555505264956,46.04774299721477,266.77212280014345,-21.011344051751305,139.73417731650784,-62.491902797970624,177.9959123466175,239.07692307692307,91.29664245237566,128.3007263770899,128.30529996847363,213.0,9.0,75.0,11.0,91.66666666666669,248.0,0.5366695301126633,0.3818714130890874,289.9503409577582,512.8205128205128,164.3835616438356,111.21207357681864,532.5663267625916,50.13218313943612,165.20075941695887,317.2333842061966,0.520754648286263,34.243173208321345,65.75682679167866,48.75,12.62355602303355,20.07692307692308,8.835779870343067,-27.07692307692308,10.186427912151908,-62.46153846153846,21.95665444816703,65.08333333333333,14.133048346183337,-95.84615384615384,16.70949133252464
10,627.4471106134604,26.21375700259729,12.623916993045654,12.7921260230161,-35.25955187233681,8.485530718597715,-62.07273089071516,10.432742595885625,63.79005752931164,10.981475601861083,-20.2760480634304,13.757806473316254,-48.70562869857307,13.35599711200146,307.64,43.05120981652742,73.31775402694463,73.39732056871468,307.0,11.0,45.833333333333336,14.0,58.333333333333336,158.0,0.2385818507629524,0.1399402217414101,199.03712382601432,271.49321266968326,158.311345646438,29.67068956874131,32.90848817230781,5.780972855489151,16.761111609048527,10.366403707770132,1.6168684995824776,61.78638704392099,38.21361295607901,55.625,4.371427112511428,13.25,4.100304866714182,-24.26923076923077,3.5033796024771933,-94.57692307692308,2.1514409647610764,76.375,11.20755883321609,-114.42307692307692,3.774133389301004
11,87.61674916575674,68.28528551769426,64.44810742066056,43.2564691751711,-245.26828603831115,200.8928956095848,-385.552412869318,239.4227494440831,138.2283230182728,72.95215783963712,-9.679124011272712,65.26291070523828,-68.97959933340806,70.32328349697116,255.875,17.13843068812349,26.9116951161954,26.912642430289992,256.5,3.0,9.67741935483871,11.0,35.483870967741936,66.0,0.1051788663616609,0.0669796998070287,235.52295086036244,269.05829596412553,207.61245674740485,15.725473404143298,48.94987593493164,4.869012094345474,21.345503662353213,22.73536017823295,0.9388680669677536,48.423514882891126,51.57648511710888,47.266666666666666,20.697718607507337,17.393939393939394,10.485023645410235,-20.272727272727277,20.08508073968236,-41.90625,28.631668846532506,61.86666666666667,19.61416721544801,-97.70967741935485,17.34692228607621
12,389.4278661617058,41.54532793612788,8.67166815308552,14.817845222907865,-32.58703483895428,27.08605529360517,-132.48650481271207,23.285055789950903,146.09559387190782,21.03253393615903,-21.64346943426188,13.24698235277578,-31.608420463900625,13.087586650419922,323.4583333333333,8.885646298662104,5.687182551019444,5.6913359018622405,324.0,0.0,0.0,0.0,0.0,32.0,0.0175952675054352,0.0274707601659011,185.6301243950658,194.8051948051948,176.47058823529412,5.015927219151329,61.57704724138797,9.267197345131816,29.08820585283956,23.221644043416603,1.2526333535409668,55.60751160733385,44.39248839266616,42.5,1.5545631755148024,20.96,11.6943747160761,-9.48,0.8541662601625049,-107.48,1.6521501142450703,59.5,3.188521078284832,-127.96,1.7771887913218447
13,1088.9139892340356,169.2650453867718,56.58095672344688,98.72537744398488,-112.11904012645034,110.26497764813443,-153.30799797864202,98.28513796064914,210.07486534657133,89.5366857099212,-77.80179903275811,107.15813378029468,-92.70716458166676,89.75199367319873,266.2432432432432,7.878964276989588,5.111413034560653,5.1478150704935,267.0,0.0,0.0,0.0,0.0,32.0,0.0193350073706486,0.0295931050907131,225.5550653078641,244.89795918367344,216.60649819494583,6.761750728317176,28.91400404934772,0.018093851104947,4.880661319142373,24.0152488791004,0.2032317609412674,16.890491718925603,83.1095082810744,50.74193548387097,9.280460715536265,18.96969696969697,7.288367022012995,-22.26315789473684,7.82937858166721,-69.63157894736842,2.507053760803064,74.83870967741936,11.684278862155596,-90.84210526315788,4.451648516587474
14,452.2687851927571,63.163920232278656,47.70753431222905,186.489515347208,-439.70193316435353,51.81959080173846,-59.66291235524756,126.58379159446352,177.06248227665577,38.9093989557595,-44.40605436298748,105.99999853861776,15.756403745953284,46.98610254016182,272.46666666666664,8.110161073842994,5.73928200276422,5.759549790834648,272.5,0.0,0.0,0.0,0.0,32.0,0.0211385482903155,0.0297657000508061,220.40105670489007,235.2941176470588,209.0592334494773,6.517475620463094,15.556612449969451,3.005419748772957,7.044417931746585,5.506774769449912,1.2792275382002365,56.12548623426876,43.87451376573125,27.933333333333334,6.087875016967926,8.96774193548387,0.3094084853750142,-26.066666666666663,11.304669634958625,-74.51724137931035,1.673746358553324,51.03333333333333,10.647326216264606,-94.58620689655172,9.550292435960598
15,274.7746260786477,235.86978149269825,514.6589658522735,815.899375991619,-146.8918924991196,189.16514676857912,-311.4770857660004,94.0490934962251,311.95413159770817,565.645211537443,-47.22399283534311,143.26997830765367,-60.344108459816354,150.54804227325434,282.2142857142857,26.485995101334904,23.88110697252529,23.93664477246055,275.5,1.0,3.703703703703704,4.0,14.814814814814817,132.0,0.0848172682395463,0.0938506533583114,214.19258480141792,260.8695652173913,165.74585635359117,17.449187573076717,221.7005584181553,7.485794464412351,87.12601704129008,127.08874691245288,0.6855525698220019,40.67227460573346,59.32772539426653,46.375,23.259070811191062,34.7,27.129504234320244,-14.642857142857142,13.27783944804889,-81.07142857142857,20.59980681502442,61.25,26.219029348928995,-102.53571428571428,24.438672723570644
16,115.88319121499008,36.30219358984478,46.84397790653331,22.493901537069263,-43.42184867134328,28.913960194580195,-119.41898134340444,39.62093798769107,31.034496304042094,22.01205649542764,20.31298847640265,21.60137675002683,10.147769817924,20.312043667404943,212.0,14.874474780643515,20.135381639045235,20.16339505142921,211.0,0.0,0.0,7.0,43.75,54.0,0.0951103540161755,0.0701626168898279,284.32695860947126,326.0869565217391,252.10084033613447,19.277716794006103,45.87410876312174,1.504003741774023,6.849723192823209,37.520381828524506,0.1825600609324229,15.437698850448095,84.56230114955191,48.47058823529412,19.30595046050287,8.61111111111111,0.4874980215217845,-59.61111111111112,16.697101840635195,-96.73333333333332,6.276587891167904,78.29411764705883,20.696020378700126,-120.6,8.987398585426893
17,607.1103888107876,293.76592026010496,76.69544148027107,151.2219246068927,-91.65799281174746,117.10804451919476,-447.4928892658048,115.537644479421,149.7825832130909,87.42540781507932,-68.43813604690713,71.26156224505625,-65.12849319377673,81.74554481634257,183.3409090909091,7.262337319374565,5.707206075640895,5.724285270709796,183.0,0.0,0.0,1.0,2.3255813953488373,33.0,0.0312220840351098,0.0396111121919525,327.738342121889,344.82758620689657,289.8550724637681,12.258416523320628,25.602474681635925,0.365190409920372,8.623216034306559,16.614068237408997,0.5190309748993405,34.168557684199584,65.83144231580042,45.58139534883721,16.572929114925653,21.355555555555554,13.229857739313342,-16.266666666666666,11.507292373872223,-66.29545454545455,9.63794476736835,65.34883720930233,18.236028383561408,-92.3409090909091,12.83451168072415
18,123.7698276898168,27.13543014996761,77.9234674762309,19.04594263493339,-851.9107301875765,310.49212217650125,-212.736935956179,283.46039074699667,112.79825478592448,34.52999555780955,28.85011102533523,24.755450721237665,28.20591085044392,75.45070563157311,291.3703703703704,36.36264794046447,58.45824889530412,58.46234817253028,301.0,7.0,26.923076923076923,14.0,53.84615384615385,129.0,0.2006461676189548,0.1247987154433126,209.88801019200787,301.5075376884422,182.9268292682927,32.61790121671952,76.63476569294252,0.415976943594306,5.397569873939114,70.8212188754091,0.0762140211598827,7.081678891132039,92.91832110886796,44.4,14.249210504445502,11.107142857142858,5.524874179008744,-47.96428571428572,28.459849089622413,-96.3846153846154,29.328480412622973,77.2,15.7403938959608,-129.2,17.19069515755544
19,675.4732188774609,111.8740235903191,83.75450429145799,113.62616355771378,-43.44368797610836,136.3962458509334,-58.248446229113,94.13945099543236,198.50149683427804,124.90115329515564,-38.17741914571972,118.28543720918373,-115.78282806240315,149.29327784492625,246.6153846153846,13.543377603946398,12.014747881943537,12.01734857057357,244.0,0.0,0.0,1.0,8.333333333333334,39.0,0.0487291114839227,0.0549170021370253,243.96463932561787,262.0087336244541,223.88059701492537,12.724705788284234,50.31919096834386,3.480887799255096,12.201637560058543,34.63666560903022,0.3522751784997868,26.05055421416525,73.94944578583475,33.18181818181818,11.660486359871973,13.833333333333334,9.405967373014976,-12.461538461538462,5.569358264583986,-61.61538461538461,11.73121058438335,58.72727272727273,16.287702606517197,-95.15384615384616,16.056851659248167
20,276.1844745228273,220.1538044275788,74.93697688336435,25.683683114906604,-564.7282127664283,130.60071285090433,-57.28399915144483,159.13750014947215,90.01621135927515,67.70276209437118,-21.32209529341406,37.84685778955138,-77.76125584588523,86.61987247908839,230.58823529411765,18.78606454353514,24.974367024300392,24.998181752061303,230.5,2.0,6.0606060606060606,9.0,27.27272727272728,82.0,0.1084104820880209,0.0814701778673717,262.0280751430865,329.6703296703297,227.27272727272728,22.90457119496262,28.249819191954494,3.993439667608763,12.021200524057608,12.235179000288126,0.9825112099932924,49.55892330094904,50.44107669905097,34.542857142857144,10.659249121618966,13.114285714285714,9.232772153186335,-34.68571428571428,26.48856511086724,-46.58064516129032,30.997163443116055,58.02857142857143,12.129034149006056,-81.29032258064517,21.585828009684583
21,481.00971189782086,119.21425943971208,41.32140043899458,125.41655450418114,-100.75008374966568,136.27374684156183,-146.51654407390672,111.4502210229768,206.5234475264612,147.46793337208842,-83.52216192857622,120.89575819354054,-65.48888187522265,132.67691546287438,215.5,10.481275822014362,12.393414973036188,12.393546707863734,214.0,0.0,0.0,2.0,5.714285714285714,38.0,0.0575106575770938,0.0486370107750086,279.06547678386875,307.6923076923077,257.510729613734,13.431995277880796,46.10175061232504,0.3164170318009492,3.651314426815322,42.13401915370876,0.0866595330840619,7.974856010153649,92.02514398984636,35.1764705882353,18.67913366840326,13.972972972972974,10.338818183511208,-14.81081081081081,5.77898259930988,-70.4054054054054,6.205749119400797,71.6470588235294,24.940968367611287,-92.29729729729728,10.11518757722392
22,555.7216171251582,182.1124707589762,63.1565805813381,120.44219044846908,-46.928118677423534,49.58960449447205,-118.10562877156956,34.84280585089767,83.98480294292057,99.5815517032745,-12.320213234326078,32.87658276879307,-15.691346514591142,27.380487810266708,268.56666666666666,15.002720059889215,17.500603013222065,17.500738900656895,273.0,2.0,6.896551724137931,3.0,10.344827586206897,67.0,0.0651634810748053,0.0558621821765764,224.1243609955172,259.7402597402597,201.34228187919464,13.079278348734368,68.88535595086732,1.1513969724551871,32.16201474942751,35.57194422898462,0.9041399183129654,47.48285089858405,52.51714910141596,45.16666666666666,6.851196164823256,14.333333333333334,4.777260953959101,-34.54838709677419,7.2549814240326835,-81.76666666666667,6.636682571553016,65.76666666666667,10.932164571676651,-100.13333333333334,8.739692341394074
23,704.8382644902576,90.53732384398008,37.20241166647498,42.04638790564314,-114.13370496322564,43.40415057321949,-125.47818500800751,28.68007920975769,319.3178190833895,32.142665312354,-55.71383520864678,33.5262254660502,-57.11722300742228,44.9754111036424,232.9803921568628,10.038904713320932,6.199387066476814,6.2048368229954285,234.0,0.0,0.0,0.0,0.0,46.0,0.0266324421791589,0.0430890540632357,258.0143997087487,291.2621359223301,238.0952380952381,11.315979139669556,81.78082657955278,7.679306178264806,51.99107530944072,22.11044509184725,2.3514259931660675,70.16195488012829,29.838045119871715,37.372549019607845,4.279274193148424,13.058823529411764,5.34830654783759,-21.98076923076923,2.7975977649472537,-69.48076923076923,1.3515003716010845,54.74509803921568,7.928215033526733,-89.0576923076923,2.18749471681526
24,431.85538348001353,49.67359536436849,-1.1497107377070486,30.21924224598848,-85.64882572535136,29.13277176480264,-46.37999275239763,28.70698052570313,128.86754617942913,26.39692281077566,-36.95786256589275,29.67315530642648,-56.44754929249131,21.130297209628548,243.03030303030303,17.18554052191269,6.690055002576585,7.028957959754774,248.0,0.0,0.0,1.0,3.125,71.0,0.0289221462184423,0.0707135707260746,248.11262748660727,281.6901408450704,211.2676056338028,17.734857148545814,40.15024166394213,4.509794771418182,15.363357817783022,20.27708907474093,0.7576707761727537,43.10652406832106,56.893475931678935,36.5,6.770394027980768,9.264705882352942,0.4411764705882353,-9.882352941176473,1.6585731976319629,-69.93939393939394,1.7045286194454827,57.14705882352941,15.679008733937636,-94.3030303030303,3.442029426782883
25,403.5436962096974,199.7020428727899,45.17513029336197,101.95376574922292,-83.92628777365245,124.79068107763165,-88.2037397185073,100.58179577862256,144.72768242749177,106.72475859652216,-40.36699177552667,79.88542642025455,-51.911583210711335,77.63919302541852,291.22222222222223,66.30717175118409,74.18284622846586,74.22626530776327,329.0,7.0,26.923076923076923,9.0,34.61538461538461,172.0,0.254878438676028,0.2276858244031502,221.4734058361532,375.0,180.72289156626505,69.52586162024193,492.9733056102756,11.315687662045276,169.55074190769497,312.1068760405353,0.5432457754813269,35.201507375705766,64.79849262429424,44.69230769230769,10.687049066579572,17.76923076923077,4.9482529341770425,-15.678571428571429,7.382670690922916,-97.96428571428572,22.188288646518565,72.92307692307692,12.347292063516402,-129.85714285714286,20.129428147640468
26,542.9293170912396,81.58509088396615,98.64568806052604,79.6480475266814,-40.07906059013963,46.17780040975995,-84.13964445054717,25.20089385541277,183.95916194773147,72.50882165260779,8.153393267563972,72.77550763823287,-68.57103551499371,63.08487980625642,366.0769230769231,4.732213663165068,6.76650574521296,6.767569726275452,366.5,0.0,0.0,0.0,0.0,16.0,0.0184867422655139,0.0129268286659268,163.92640063336526,168.0672268907563,160.85790884718497,2.084558606699252,4.659835447303466,0.4090317618433746,2.7159598561381904,1.5348438293219018,1.769534987372695,63.8928554952597,36.10714450474031,35.15384615384615,14.916929741049538,11.615384615384617,1.146128032750103,-16.074074074074073,13.72190982800304,-92.62962962962963,14.74762541626215,61.03846153846154,27.64539295215913,-115.11111111111111,11.506305303110771
27,903.3967551118884,30.339705543786504,32.16405280613935,25.18602122066072,-54.48638292353866,24.00999182322204,-115.11784782309954,32.16619933827084,297.5514365656188,29.76779119978017,-38.26435210349955,28.24811962824912,-125.20492343063086,22.11573881161953,297.6296296296296,10.619822351651028,14.32525803437688,14.328562115847223,297.0,0.0,0.0,3.0,11.538461538461538,45.0,0.0481422569845538,0.0356813344318787,201.84289307745496,218.97810218978103,188.08777429467085,7.150129815520616,21.588296125143053,2.456524816459718,8.037737394397933,11.094033914285404,0.7245098993295862,42.01251031445189,57.98748968554812,42.25,1.242836617236094,14.5,4.187566630599958,-11.392857142857142,0.4883855118277622,-79.5925925925926,1.063162969956098,57.32142857142857,6.251020324878237,-102.29629629629628,2.224689987804623
28,575.1373153939596,210.44452059483808,78.73675011040795,191.7578188218013,-59.5035567098142,118.88771444516546,-208.2914475016351,142.48894174018304,130.29850852281726,136.0775360596346,-29.52205460777278,165.3160137247058,-46.76851147757685,107.96719948054098,197.82142857142856,15.7763385214332,12.530894605570357,12.55063817176316,197.0,0.0,0.0,3.0,11.11111111111111,60.0,0.0634442803411028,0.0797504023470174,305.15616797765534,350.87719298245617,259.7402597402597,23.77464796417133,126.02526774851346,7.324266845596538,31.67975653863985,87.02124436427707,0.3640462368709203,26.68870211511533,73.31129788488468,45.03846153846154,23.99115344844808,16.607142857142858,15.007948574277671,-18.310344827586206,18.39809481942471,-66.10714285714286,14.80911708980626,75.57692307692308,20.81636389759652,-95.32142857142856,16.501198163052482
29,445.119484647569,119.61347745186347,113.96297088768628,94.56245501301088,-77.31447661672163,29.82399323666272,-375.7790822115949,58.16511565784501,151.95570942478452,61.91347923251821,38.65428667719037,75.99131331894785,-48.6365381211445,44.675767669782765,153.52941176470588,25.11005188928037,34.298323574192366,34.35658597707287,154.0,3.0,18.75,7.0,43.75,79.0,0.2237785293525818,0.1635520621140867,400.6168301261788,521.7391304347826,309.2783505154639,62.60429431011652,2.569547286975268,0.0866503498179192,0.4803338497519995,2.002563087405349,0.2398595344001627,19.34570229491404,80.65429770508597,66.0,7.042726744663604,34.25,13.15532211692287,-11.333333333333334,7.937253933193771,-60.11764705882353,10.436825937043237,80.5,3.0083217912982647,-80.76470588235294,8.61277718252642
30,743.9925827612144,353.02126338439507,253.7019118996064,285.9516149981742,-188.21386227418805,201.82737860580423,-342.6368062486914,339.459389993811,468.00593533586186,341.77883251192344,-75.82807263494573,133.31089193996877,-138.03185912284945,159.36514166149465,248.3548387096774,99.62113175663644,131.64059235492505,131.64282484561522,248.0,20.0,66.66666666666667,24.0,80.0,436.0,0.5300594324216226,0.401124182940087,279.9476898444929,540.5405405405405,109.68921389396708,111.14646334027763,3737.6643418458752,7.338541442653755,180.2937690119532,3550.0320313912684,0.0507865189434066,4.833190950572326,95.16680904942768,43.4,16.17322890870383,20.125,11.975887232268011,-13.03125,4.405141704587947,-69.09375,21.42918479404898,57.36666666666667,17.636105642182525,-92.70967741935485,20.65413111592948
31,476.7481963505602,251.4308445748108,121.94911055608276,298.8047282126818,-150.97914019781638,431.2508882309979,-170.55227287444453,291.3738236612391,261.8990696984712,208.0887891744687,-14.490835955829974,248.73488244768825,-130.42606507578827,225.40017331572173,244.875,4.14067159894655,3.49579798300492,3.501151884184551,245.0,0.0,0.0,0.0,0.0,17.0,0.0142977106041227,0.0169093276118286,245.09125359383984,255.31914893617025,238.0952380952381,4.103545673925395,6.674443305818695,0.173885384975199,3.134706456513777,3.36585146432972,0.9313264384166836,48.22211408135603,51.77788591864396,50.0,13.824993120526631,24.964285714285715,14.467900782809664,-20.1875,25.8050836803526,-72.27586206896552,5.782831615931454,75.47826086956522,9.310440914312467,-103.86206896551724,7.431174492640537
32,530.7190380266801,32.24385018800901,20.48376843023448,31.62562961437952,-92.49135042811332,29.1259970484003,-87.75362362212627,34.80485811383641,123.5973867633323,29.26197550398756,-24.370126697795065,26.04411387778352,-25.480434648498587,31.98387590697829,231.52941176470588,5.147728502398204,2.8779903201415187,2.8972296067000616,231.0,0.0,0.0,0.0,0.0,19.0,0.0125134408825968,0.0222335834707239,259.2705635635021,270.27027027027026,248.9626556016597,5.672624716481799,22.1456806517988,0.1481807036221887,4.4571587558844055,17.540341192292207,0.2541090111658161,20.26211508755504,79.73788491244497,53.25714285714286,4.600266185732282,12.0,5.742075284374855,-19.457142857142856,6.677650815081847,-71.38235294117646,1.7659309473268323,70.05714285714286,5.121064940268672,-92.76470588235294,3.614178155130738
33,343.584496040185,382.52181003565886,139.07513583704346,338.05791333908974,-161.5792702322451,315.43884506779585,-186.32697205242548,279.3730513637732,180.81447106014795,324.62245849535896,-131.43051095791915,312.0195348583592,-73.60004840443602,302.23185077975444,266.6166666666667,89.62787317412767,104.66440809712331,104.79705973362783,260.5,19.0,32.20338983050848,33.0,55.932203389830505,387.0,0.3930626732523392,0.3361675558196949,247.8367960425853,444.44444444444446,114.94252873563218,75.52686871683295,5430.41712800838,259.9534347444296,3026.02967567789,2144.4340175860607,1.4111087824862156,58.52530556631088,41.47469443368912,50.48936170212766,19.073064822420005,30.54237288135593,20.629353805614723,-36.310344827586206,28.994177118477523,-76.36538461538461,21.04485031669437,70.08510638297872,17.208149711053895,-102.1346153846154,19.721160878369524
34,537.3363974543516,51.042960160078025,126.42752395594914,57.60764287302556,-10.1361491842562,47.1284974429034,-236.3542203145477,39.62053070527322,-8.662383988991808,49.7618055083277,49.19229054598771,50.17518561468885,-306.2867250498066,43.76237192434493,194.90243902439025,0.5833042966060034,0.806225774829855,0.806225774829855,195.0,0.0,0.0,0.0,0.0,2.0,0.0041365607268206,0.0029928014217051,307.84901724949856,309.2783505154639,306.1224489795918,0.9100414775257092,0.0307339898575198,0.0020096603294271,0.0099938168309237,0.0187305126971689,0.533558103427371,34.792167459121,65.207832540879,52.04761904761905,21.950108342234387,12.428571428571429,1.6204475740165292,-9.785714285714286,0.4103259033241448,-41.829268292682926,9.338883933486969,85.23809523809524,19.73250825633092,-81.17073170731707,2.1057695311365245
