id,raw_global_min,raw_global_max,raw_global_mean,raw_global_median,raw_global_std,raw_global_skew,raw_global_kurtosis,filtered_global_min,filtered_global_max,filtered_global_mean,filtered_global_median,filtered_global_std,filtered_global_skew,filtered_global_kurtosis
0,-162.03804036552228,498.8427214971484,3.1246102368979254,-10.65055782053684,67.3726547187294,3.3127148956501156,3.3127148956501156,-174.50814530516735,413.14762798941604,1.0474709031681846,-4.09954134391807,53.128400647536964,3.610642206272098,3.610642206272098
1,-254.8175421989308,458.17774088999107,3.7290661967919316,-2.6656533239266036,62.72956003943133,1.3489395379235694,1.3489395379235694,-217.65576364943962,302.0092598369194,1.4823674380658978,-0.8814258761719818,41.21631354841405,1.004691179679786,1.004691179679786
2,-498.97154726961344,974.5171529179042,5.190475561783664,-1.6921072318062693,122.33011405418928,2.9930258870170903,2.9930258870170903,-474.58685747705084,766.465561786334,1.7943151573292822,-0.03777550469517704,103.12994764297255,2.787319421995618,2.787319421995618
3,-651.5196786927254,727.6844394418849,-7.205828286059983,-14.095706780693494,161.1773335420447,0.16383546989416556,0.16383546989416556,-582.641738911842,647.5144326093912,-2.4177524328876214,-3.659007707355583,143.59536821472378,0.24701008366664776,0.24701008366664776
4,-495.4819849293551,473.7323022702877,-6.004323453781502,-5.756271290893311,92.83636203299012,-0.6343402462135165,-0.6343402462135165,-417.4332675362899,441.66461998893766,-1.9908138223541856,-2.79577717307991,76.63038376286512,-0.31664118417904874,-0.31664118417904874
5,-224.80438273216873,405.00454548883,3.572102194861791,-4.10574271901753,57.68686420220142,3.1113253655784607,3.1113253655784607,-224.8725723607854,323.01914831913786,1.1867487569577069,-1.1685379489148835,40.86512491030128,2.3934012123093615,2.3934012123093615
6,-427.0717618016447,842.9218985756238,5.866810967624574,-9.30106674176021,118.53775795031143,3.3448383984520658,3.3448383984520658,-438.64158171174455,708.0444270014789,2.0404594702708323,-2.6450013503386267,105.6212852048962,2.743980718402268,2.743980718402268
7,-669.3931224669898,647.7937863349318,-2.30677842696317,-16.010789143792845,131.28403907470656,0.2661733850721327,0.2661733850721327,-607.1358718767406,599.3198342738852,-0.730041961409018,-5.570028469806721,114.82407782425103,0.2571605212149512,0.2571605212149512
8,-371.7062113034359,740.9209142100834,3.07854056406105,-5.696400363664172,91.1567910789709,4.338090637353616,4.338090637353616,-376.3662712830636,663.9011125498475,1.0217962940328476,-1.909009053033747,81.18425501168234,3.6333214906121842,3.6333214906121842
9,-183.11668417747222,519.3368398636583,12.670077629617964,-3.0878066069716787,91.14478918484508,2.3811244937689944,2.3811244937689944,-206.89583021906338,425.9012454163209,4.304899206101879,-2.2561024093878004,60.39600933341691,2.4916972088794673,2.4916972088794673
10,-168.03857218762386,642.9130769898486,7.119688453359616,-2.4941053163336377,78.10671685029703,5.3435552596675215,5.3435552596675215,-215.90654913644948,518.6134068631743,2.3815454468634227,-0.7936072774693466,63.768646747290596,4.515111381903016,4.515111381903016
11,-698.7340412801001,282.1213200882665,-3.10328263847632,8.9026589182427,93.48922865385987,-3.3651245104640797,-3.3651245104640797,-571.9545229637234,301.8576806101479,-1.0750298657630277,3.140268457573984,77.42781732925464,-3.255240724633701,-3.255240724633701
12,-341.1860856110245,544.0333755084739,1.4776460678641667,-5.896014417486413,67.59653930855306,3.2992274304451077,3.2992274304451077,-348.3799485184553,482.76172762168983,0.49433424862133674,-1.9127554465466805,60.78429566906426,2.641534758325856,2.641534758325856
13,-364.41265187368833,1334.3608258373088,10.461602728848096,-10.193720641027955,172.72905056611611,4.528111170779349,4.528111170779349,-442.9063876022143,1110.7158749621867,3.5327490886673547,-3.688040905741121,145.54836542290923,4.159474247614786,4.159474247614786
14,-682.0518919799742,742.679840230826,1.6074792379985317,-2.8906986052791614,116.50786626311118,0.48355476912875905,0.48355476912875905,-630.5995142855538,678.0115355642401,0.5129821417283997,-1.5906420624736781,102.07724870584588,0.39620853127079947,0.39620853127079947
15,-885.9008278320537,2534.9380281781946,4.326576629054097,-6.29406450728939,163.98534347818796,5.897105519427573,5.897105519427573,-988.8063726840353,2153.3993857249043,1.461085416335489,-1.7062633790279016,136.92258744969936,4.466202615361105,4.466202615361105
16,-105.12003945594358,196.94706428142496,0.5338615673380915,4.713032275671036,32.03090456513179,0.8897929218856999,0.8897929218856999,-103.5980167610219,174.31084226973616,0.16397115573971052,2.0839617287767043,24.089366027778063,1.6371059055359503,1.6371059055359503
17,-615.0085174869199,917.1709654463373,2.0462956460561554,-9.277159572221937,163.92679277457364,1.680897352613365,1.680897352613365,-518.5102907328101,798.6968170681843,0.7496554827426817,-2.460185552220948,137.7927655016493,1.6142213211960863,1.6142213211960863
18,-1003.170601415413,407.82971219001945,-10.2955262706063,11.660807461182841,137.04643667117284,-4.268031312235303,-4.268031312235303,-832.9328456139203,471.4506887140727,-3.2460422400683475,3.477713457303215,113.26007029432385,-3.3382507577644063,-3.3382507577644063
19,-317.4228182080322,808.7414443575801,9.218362530731325,-5.823253578842664,117.81163287488508,2.918040848373697,2.918040848373697,-311.0980247597358,642.4419913812573,3.0307920975517817,-2.116440902831573,89.51316949422859,3.2877635375628795,3.2877635375628795
20,-850.7604224749698,548.1460837170791,-2.063159454792438,3.586305665913279,120.90992013862525,-2.362375168549581,-2.362375168549581,-758.8793677193736,530.1475445455947,-0.6782305125335626,0.4583000879059733,104.41657328584868,-2.1666436676498333,-2.1666436676498333
21,-327.71482369753977,720.9736194383977,2.2390875692426033,-9.892417830636347,105.45983722662463,2.09712793874119,2.09712793874119,-295.6804858388928,584.7581796694017,0.7942730037797611,-3.3221069159492447,81.35518505763066,2.4397160249360623,2.4397160249360623
